Transaction_ID,Date,Region,Drug_Name,Hospital_Name,Units_Ordered,Price_Per_Unit,Total_Revenue
TXN104095,2026-02-26,South,OncoShield 10mg,Max Super Speciality 4,36,450,16200
TXN100076,2026-02-26,North,GlycaCure 50mg,Apollo Medical Center 3,49,250,12250
TXN105048,2026-02-26,North,OncoShield 10mg,Apollo Medical Center 5,17,450,7650
TXN100002,2026-02-26,Central,OncoShield 10mg,Max Super Speciality 4,127,450,57150
TXN104987,2026-02-26,West,GlycaCure 50mg,Fortis Healthcare 5,105,250,26250
TXN106588,2026-02-26,North,GlycaCure 50mg,Max Super Speciality 2,99,250,24750
TXN105502,2026-02-26,Central,OncoShield 10mg,Max Super Speciality 2,98,450,44100
TXN103059,2026-02-26,East,GlycaCure 50mg,Apollo Medical Center 4,111,250,27750
TXN106891,2026-02-26,West,GlycaCure 50mg,Fortis Healthcare 2,58,120,6960
TXN107962,2026-02-26,North,OncoShield 10mg,Max Super Speciality 4,45,450,20250
TXN100033,2026-02-26,West,OncoShield 10mg,Max Super Speciality 2,132,450,59400
TXN104188,2026-02-26,Central,GlycaCure 50mg,Apollo Medical Center 5,133,250,33250
TXN105289,2026-02-26,South,OncoShield 10mg,Apollo Medical Center 2,16,450,7200
TXN104394,2026-02-26,South,OncoShield 10mg,Max Super Speciality 5,87,450,39150
TXN109564,2026-02-26,West,OncoShield 10mg,Max Super Speciality 3,34,450,15300
TXN104651,2026-02-26,North,OncoShield 10mg,Apollo Medical Center 2,115,450,51750
TXN109930,2026-02-26,West,OncoShield 10mg,Max Super Speciality 3,122,450,54900
TXN107084,2026-02-26,West,GlycaCure 50mg,Max Super Speciality 1,69,120,8280
TXN106146,2026-02-26,East,GlycaCure 50mg,Max Super Speciality 4,59,120,7080
TXN109420,2026-02-26,East,GlycaCure 50mg,Fortis Healthcare 4,84,120,10080
TXN101756,2026-02-26,East,GlycaCure 50mg,Max Super Speciality 2,108,250,27000
TXN100408,2026-02-26,Central,GlycaCure 50mg,Max Super Speciality 4,73,120,8760
TXN107682,2026-02-26,North,OncoShield 10mg,Fortis Healthcare 5,134,450,60300
TXN106103,2026-02-26,North,OncoShield 10mg,Fortis Healthcare 3,83,450,37350
TXN102155,2026-02-26,Central,GlycaCure 50mg,Max Super Speciality 2,62,250,15500
TXN107923,2026-02-26,North,GlycaCure 50mg,Apollo Medical Center 5,68,120,8160
TXN106948,2026-02-26,Central,OncoShield 10mg,Max Super Speciality 5,114,450,51300
TXN104216,2026-02-26,North,OncoShield 10mg,Fortis Healthcare 2,124,450,55800
TXN107279,2026-02-26,East,GlycaCure 50mg,Fortis Healthcare 4,70,120,8400
TXN109925,2026-02-27,North,OncoShield 10mg,Apollo Medical Center 4,120,450,54000
TXN109524,2026-02-27,South,GlycaCure 50mg,Apollo Medical Center 1,136,250,34000
TXN109183,2026-02-27,West,GlycaCure 50mg,Fortis Healthcare 5,105,250,26250
TXN100684,2026-02-27,North,GlycaCure 50mg,Apollo Medical Center 3,21,120,2520
TXN108604,2026-02-27,South,OncoShield 10mg,Apollo Medical Center 1,54,450,24300
TXN109313,2026-02-27,North,GlycaCure 50mg,Fortis Healthcare 5,88,250,22000
TXN100455,2026-02-27,West,OncoShield 10mg,Apollo Medical Center 1,104,450,46800
TXN106399,2026-02-27,West,GlycaCure 50mg,Max Super Speciality 5,24,250,6000
TXN101510,2026-02-27,Central,GlycaCure 50mg,Max Super Speciality 1,14,120,1680
TXN107048,2026-02-27,East,OncoShield 10mg,Max Super Speciality 1,125,450,56250
TXN105153,2026-02-27,South,OncoShield 10mg,Max Super Speciality 2,103,450,46350
TXN106629,2026-02-27,Central,OncoShield 10mg,Fortis Healthcare 3,67,450,30150
TXN104158,2026-02-27,North,GlycaCure 50mg,Apollo Medical Center 1,119,250,29750
TXN103947,2026-02-27,Central,GlycaCure 50mg,Max Super Speciality 3,12,120,1440
TXN102342,2026-02-27,West,OncoShield 10mg,Max Super Speciality 2,68,450,30600
TXN104256,2026-02-27,Central,OncoShield 10mg,Max Super Speciality 4,12,450,5400
TXN105574,2026-02-27,Central,GlycaCure 50mg,Fortis Healthcare 3,133,250,33250
TXN103063,2026-02-27,Central,GlycaCure 50mg,Fortis Healthcare 4,95,250,23750
TXN105640,2026-02-27,West,OncoShield 10mg,Max Super Speciality 4,65,450,29250
TXN103818,2026-02-27,North,GlycaCure 50mg,Apollo Medical Center 5,70,120,8400
TXN101471,2026-02-28,Central,GlycaCure 50mg,Fortis Healthcare 4,115,120,13800
TXN105429,2026-02-28,South,GlycaCure 50mg,Max Super Speciality 1,11,250,2750
TXN106963,2026-02-28,North,GlycaCure 50mg,Max Super Speciality 3,38,250,9500
TXN105395,2026-02-28,East,OncoShield 10mg,Max Super Speciality 2,108,450,48600
TXN105230,2026-02-28,South,GlycaCure 50mg,Max Super Speciality 1,145,250,36250
TXN101779,2026-02-28,Central,GlycaCure 50mg,Fortis Healthcare 3,64,250,16000
TXN103726,2026-02-28,East,GlycaCure 50mg,Max Super Speciality 4,131,120,15720
TXN104400,2026-02-28,South,OncoShield 10mg,Fortis Healthcare 3,119,450,53550
TXN106577,2026-02-28,West,GlycaCure 50mg,Max Super Speciality 2,111,120,13320
TXN106634,2026-02-28,West,GlycaCure 50mg,Fortis Healthcare 4,97,250,24250
TXN102725,2026-02-28,West,OncoShield 10mg,Fortis Healthcare 1,39,450,17550
TXN101015,2026-02-28,West,OncoShield 10mg,Max Super Speciality 3,64,450,28800
TXN106751,2026-02-28,North,OncoShield 10mg,Max Super Speciality 1,66,450,29700
TXN100367,2026-02-28,Central,GlycaCure 50mg,Fortis Healthcare 3,114,120,13680
TXN105137,2026-02-28,South,GlycaCure 50mg,Fortis Healthcare 5,115,120,13800
TXN102453,2026-02-28,North,OncoShield 10mg,Max Super Speciality 5,19,450,8550
TXN105696,2026-02-28,North,GlycaCure 50mg,Apollo Medical Center 4,102,250,25500
TXN108933,2026-02-28,West,OncoShield 10mg,Fortis Healthcare 5,30,450,13500
TXN105208,2026-02-28,East,GlycaCure 50mg,Apollo Medical Center 2,28,250,7000
TXN102603,2026-02-28,Central,GlycaCure 50mg,Max Super Speciality 5,119,120,14280
TXN100909,2026-02-28,North,GlycaCure 50mg,Apollo Medical Center 1,80,120,9600
TXN107732,2026-02-28,South,OncoShield 10mg,Max Super Speciality 5,96,450,43200
TXN105994,2026-02-28,East,GlycaCure 50mg,Max Super Speciality 1,142,120,17040
TXN103054,2026-02-28,Central,GlycaCure 50mg,Apollo Medical Center 2,55,250,13750
TXN109149,2026-02-28,North,GlycaCure 50mg,Apollo Medical Center 5,26,120,3120
TXN100811,2026-02-28,Central,OncoShield 10mg,Fortis Healthcare 3,133,450,59850
TXN106916,2026-02-28,North,OncoShield 10mg,Fortis Healthcare 4,41,450,18450
TXN100560,2026-02-28,South,OncoShield 10mg,Fortis Healthcare 4,107,450,48150
TXN107397,2026-02-28,West,GlycaCure 50mg,Max Super Speciality 5,30,120,3600
TXN104170,2026-02-28,East,OncoShield 10mg,Max Super Speciality 2,120,450,54000
TXN105853,2026-02-28,South,OncoShield 10mg,Apollo Medical Center 5,17,450,7650
TXN103971,2026-02-28,West,OncoShield 10mg,Fortis Healthcare 4,27,450,12150
TXN108896,2026-02-28,West,GlycaCure 50mg,Max Super Speciality 3,125,120,15000
TXN108349,2026-02-28,Central,GlycaCure 50mg,Max Super Speciality 1,30,250,7500
TXN106500,2026-02-28,West,GlycaCure 50mg,Fortis Healthcare 3,146,250,36500
TXN106778,2026-02-28,Central,GlycaCure 50mg,Apollo Medical Center 4,77,120,9240
TXN108613,2026-02-28,South,GlycaCure 50mg,Apollo Medical Center 1,50,120,6000
TXN103463,2026-02-28,North,OncoShield 10mg,Fortis Healthcare 2,64,450,28800
TXN108123,2026-02-28,West,GlycaCure 50mg,Apollo Medical Center 2,86,120,10320
TXN108644,2026-02-28,West,OncoShield 10mg,Fortis Healthcare 5,15,450,6750
TXN104971,2026-02-28,South,OncoShield 10mg,Max Super Speciality 1,75,450,33750
TXN108696,2026-03-01,East,OncoShield 10mg,Apollo Medical Center 1,41,450,18450
TXN100900,2026-03-01,South,GlycaCure 50mg,Fortis Healthcare 2,111,250,27750
TXN103768,2026-03-01,East,OncoShield 10mg,Max Super Speciality 5,134,450,60300
TXN104039,2026-03-01,North,OncoShield 10mg,Max Super Speciality 3,49,450,22050
TXN109776,2026-03-01,South,OncoShield 10mg,Max Super Speciality 1,65,450,29250
TXN107814,2026-03-01,North,GlycaCure 50mg,Fortis Healthcare 2,36,120,4320
TXN101755,2026-03-01,West,GlycaCure 50mg,Max Super Speciality 3,101,120,12120
TXN106107,2026-03-01,West,OncoShield 10mg,Fortis Healthcare 4,136,450,61200
TXN106386,2026-03-01,Central,OncoShield 10mg,Max Super Speciality 5,102,450,45900
TXN103428,2026-03-01,Central,OncoShield 10mg,Apollo Medical Center 1,130,450,58500
TXN103960,2026-03-01,North,GlycaCure 50mg,Max Super Speciality 4,77,250,19250
TXN108766,2026-03-01,West,GlycaCure 50mg,Apollo Medical Center 3,59,120,7080
TXN103682,2026-03-01,South,OncoShield 10mg,Fortis Healthcare 2,60,450,27000
TXN101795,2026-03-01,West,GlycaCure 50mg,Apollo Medical Center 1,97,120,11640
TXN106928,2026-03-01,South,GlycaCure 50mg,Max Super Speciality 5,43,120,5160
TXN100047,2026-03-01,North,GlycaCure 50mg,Fortis Healthcare 3,77,250,19250
TXN101500,2026-03-01,Central,OncoShield 10mg,Apollo Medical Center 4,74,450,33300
TXN102996,2026-03-02,West,OncoShield 10mg,Max Super Speciality 2,121,450,54450
TXN108573,2026-03-02,West,GlycaCure 50mg,Max Super Speciality 3,121,120,14520
TXN109319,2026-03-02,North,GlycaCure 50mg,Max Super Speciality 3,38,250,9500
TXN105626,2026-03-02,Central,GlycaCure 50mg,Fortis Healthcare 3,143,250,35750
TXN107239,2026-03-02,Central,OncoShield 10mg,Max Super Speciality 3,70,450,31500
TXN100984,2026-03-02,West,OncoShield 10mg,Max Super Speciality 1,17,450,7650
TXN103386,2026-03-02,West,OncoShield 10mg,Fortis Healthcare 2,85,450,38250
TXN109721,2026-03-02,North,GlycaCure 50mg,Fortis Healthcare 4,56,120,6720
TXN108290,2026-03-02,East,GlycaCure 50mg,Fortis Healthcare 2,91,250,22750
TXN103472,2026-03-02,West,GlycaCure 50mg,Apollo Medical Center 2,89,250,22250
TXN109175,2026-03-02,South,OncoShield 10mg,Apollo Medical Center 2,136,450,61200
TXN102159,2026-03-02,West,GlycaCure 50mg,Max Super Speciality 3,142,120,17040
TXN101424,2026-03-02,South,OncoShield 10mg,Apollo Medical Center 3,60,450,27000
TXN109838,2026-03-02,East,OncoShield 10mg,Fortis Healthcare 2,97,450,43650
TXN100629,2026-03-02,South,OncoShield 10mg,Max Super Speciality 4,16,450,7200
TXN103641,2026-03-02,Central,GlycaCure 50mg,Max Super Speciality 3,73,250,18250
TXN107549,2026-03-02,Central,OncoShield 10mg,Max Super Speciality 5,87,450,39150
TXN103121,2026-03-02,Central,GlycaCure 50mg,Apollo Medical Center 5,68,120,8160
TXN106252,2026-03-02,North,OncoShield 10mg,Fortis Healthcare 4,132,450,59400
TXN105645,2026-03-02,West,GlycaCure 50mg,Apollo Medical Center 2,99,250,24750
TXN104431,2026-03-02,West,OncoShield 10mg,Max Super Speciality 4,74,450,33300
TXN100434,2026-03-02,Central,GlycaCure 50mg,Apollo Medical Center 4,61,120,7320
TXN109261,2026-03-02,East,GlycaCure 50mg,Fortis Healthcare 3,94,250,23500
TXN106962,2026-03-02,North,GlycaCure 50mg,Apollo Medical Center 3,22,250,5500
TXN105910,2026-03-02,South,GlycaCure 50mg,Fortis Healthcare 1,12,250,3000
TXN103132,2026-03-02,East,OncoShield 10mg,Max Super Speciality 4,85,450,38250
TXN105944,2026-03-02,Central,GlycaCure 50mg,Fortis Healthcare 2,73,120,8760
TXN104819,2026-03-03,North,OncoShield 10mg,Apollo Medical Center 2,130,450,58500
TXN102389,2026-03-03,North,OncoShield 10mg,Apollo Medical Center 1,132,450,59400
TXN107556,2026-03-03,North,OncoShield 10mg,Apollo Medical Center 3,127,450,57150
TXN107954,2026-03-03,North,GlycaCure 50mg,Fortis Healthcare 2,69,250,17250
TXN109019,2026-03-03,Central,OncoShield 10mg,Max Super Speciality 4,145,450,65250
TXN101984,2026-03-03,Central,GlycaCure 50mg,Max Super Speciality 4,147,250,36750
TXN108571,2026-03-03,East,OncoShield 10mg,Max Super Speciality 3,50,450,22500
TXN105905,2026-03-03,East,GlycaCure 50mg,Max Super Speciality 4,61,250,15250
TXN108076,2026-03-03,Central,OncoShield 10mg,Fortis Healthcare 2,147,450,66150
TXN104966,2026-03-03,North,OncoShield 10mg,Apollo Medical Center 4,148,450,66600
TXN108952,2026-03-03,East,GlycaCure 50mg,Fortis Healthcare 5,132,250,33000
TXN102021,2026-03-03,South,OncoShield 10mg,Max Super Speciality 4,118,450,53100
TXN104982,2026-03-03,West,OncoShield 10mg,Max Super Speciality 1,108,450,48600
TXN104861,2026-03-03,East,GlycaCure 50mg,Fortis Healthcare 1,81,120,9720
TXN109119,2026-03-03,East,OncoShield 10mg,Max Super Speciality 5,84,450,37800
TXN106453,2026-03-03,North,OncoShield 10mg,Max Super Speciality 4,75,450,33750
TXN107039,2026-03-03,South,GlycaCure 50mg,Max Super Speciality 1,123,120,14760
TXN105134,2026-03-03,West,GlycaCure 50mg,Max Super Speciality 5,107,250,26750
TXN109805,2026-03-03,Central,GlycaCure 50mg,Fortis Healthcare 2,77,120,9240
TXN105773,2026-03-03,Central,OncoShield 10mg,Apollo Medical Center 5,105,450,47250
TXN108288,2026-03-03,North,GlycaCure 50mg,Apollo Medical Center 3,139,120,16680
TXN103173,2026-03-03,South,GlycaCure 50mg,Apollo Medical Center 1,56,120,6720
TXN106406,2026-03-03,East,GlycaCure 50mg,Fortis Healthcare 1,63,120,7560
TXN109700,2026-03-03,South,OncoShield 10mg,Fortis Healthcare 3,109,450,49050
TXN103198,2026-03-03,West,GlycaCure 50mg,Max Super Speciality 2,99,120,11880
TXN106534,2026-03-03,Central,GlycaCure 50mg,Fortis Healthcare 4,47,250,11750
TXN107712,2026-03-04,North,OncoShield 10mg,Fortis Healthcare 1,39,450,17550
TXN109701,2026-03-04,East,OncoShield 10mg,Apollo Medical Center 4,12,450,5400
TXN103351,2026-03-04,East,GlycaCure 50mg,Max Super Speciality 1,127,120,15240
TXN102157,2026-03-04,West,GlycaCure 50mg,Max Super Speciality 1,78,250,19500
TXN103262,2026-03-04,South,OncoShield 10mg,Apollo Medical Center 2,104,450,46800
TXN100300,2026-03-04,Central,GlycaCure 50mg,Apollo Medical Center 4,41,120,4920
TXN104889,2026-03-04,West,OncoShield 10mg,Max Super Speciality 3,38,450,17100
TXN100841,2026-03-04,East,GlycaCure 50mg,Apollo Medical Center 3,115,250,28750
TXN104731,2026-03-04,Central,OncoShield 10mg,Apollo Medical Center 1,148,450,66600
TXN103919,2026-03-04,East,GlycaCure 50mg,Max Super Speciality 5,122,120,14640
TXN109197,2026-03-04,South,GlycaCure 50mg,Apollo Medical Center 3,65,250,16250
TXN100318,2026-03-04,East,OncoShield 10mg,Max Super Speciality 3,120,450,54000
TXN102199,2026-03-04,East,OncoShield 10mg,Apollo Medical Center 1,126,450,56700
TXN102553,2026-03-04,West,GlycaCure 50mg,Apollo Medical Center 4,139,250,34750
TXN106766,2026-03-04,East,GlycaCure 50mg,Apollo Medical Center 4,88,250,22000
TXN101794,2026-03-04,Central,OncoShield 10mg,Max Super Speciality 3,89,450,40050
TXN105319,2026-03-04,Central,GlycaCure 50mg,Apollo Medical Center 3,66,120,7920
TXN109614,2026-03-04,West,OncoShield 10mg,Apollo Medical Center 2,132,450,59400
TXN102528,2026-03-04,North,GlycaCure 50mg,Apollo Medical Center 5,143,120,17160
TXN102932,2026-03-04,West,OncoShield 10mg,Max Super Speciality 4,103,450,46350
TXN100022,2026-03-04,East,OncoShield 10mg,Apollo Medical Center 5,98,450,44100
TXN107522,2026-03-04,Central,GlycaCure 50mg,Fortis Healthcare 3,38,250,9500
TXN100944,2026-03-04,East,GlycaCure 50mg,Apollo Medical Center 2,100,120,12000
TXN104514,2026-03-04,West,GlycaCure 50mg,Max Super Speciality 3,93,120,11160
TXN108566,2026-03-04,North,OncoShield 10mg,Apollo Medical Center 2,141,450,63450
TXN103556,2026-03-04,Central,GlycaCure 50mg,Apollo Medical Center 4,35,250,8750
TXN103038,2026-03-04,South,OncoShield 10mg,Apollo Medical Center 4,92,450,41400
TXN100537,2026-03-04,East,OncoShield 10mg,Apollo Medical Center 4,22,450,9900
TXN107531,2026-03-04,Central,OncoShield 10mg,Apollo Medical Center 2,27,450,12150
TXN106894,2026-03-05,East,OncoShield 10mg,Fortis Healthcare 3,146,450,65700
TXN108277,2026-03-05,North,GlycaCure 50mg,Max Super Speciality 4,122,120,14640
TXN108914,2026-03-05,East,GlycaCure 50mg,Max Super Speciality 5,13,250,3250
TXN106658,2026-03-05,North,GlycaCure 50mg,Fortis Healthcare 5,134,250,33500
TXN107810,2026-03-05,Central,GlycaCure 50mg,Max Super Speciality 1,72,250,18000
TXN100459,2026-03-05,East,GlycaCure 50mg,Fortis Healthcare 1,74,120,8880
TXN102652,2026-03-05,North,GlycaCure 50mg,Max Super Speciality 2,118,250,29500
TXN106060,2026-03-05,South,GlycaCure 50mg,Fortis Healthcare 1,26,120,3120
TXN104060,2026-03-05,East,OncoShield 10mg,Max Super Speciality 4,134,450,60300
TXN109675,2026-03-05,North,OncoShield 10mg,Fortis Healthcare 3,72,450,32400
TXN102610,2026-03-05,East,OncoShield 10mg,Max Super Speciality 3,139,450,62550
TXN106013,2026-03-05,West,GlycaCure 50mg,Apollo Medical Center 1,110,250,27500
TXN109116,2026-03-05,Central,OncoShield 10mg,Apollo Medical Center 5,34,450,15300
TXN107056,2026-03-05,Central,OncoShield 10mg,Fortis Healthcare 5,15,450,6750
TXN105866,2026-03-05,North,GlycaCure 50mg,Apollo Medical Center 5,38,120,4560
TXN101692,2026-03-05,North,OncoShield 10mg,Max Super Speciality 2,104,450,46800
TXN108513,2026-03-05,West,GlycaCure 50mg,Apollo Medical Center 2,133,250,33250
TXN103436,2026-03-05,Central,GlycaCure 50mg,Fortis Healthcare 3,128,120,15360
TXN104008,2026-03-05,Central,OncoShield 10mg,Fortis Healthcare 2,97,450,43650
TXN105670,2026-03-05,West,GlycaCure 50mg,Max Super Speciality 5,72,120,8640
TXN104365,2026-03-05,West,GlycaCure 50mg,Fortis Healthcare 4,60,120,7200
TXN108359,2026-03-05,West,OncoShield 10mg,Apollo Medical Center 5,34,450,15300
TXN109450,2026-03-05,West,GlycaCure 50mg,Max Super Speciality 4,10,250,2500
TXN103877,2026-03-05,West,OncoShield 10mg,Fortis Healthcare 3,129,450,58050
TXN104778,2026-03-05,North,OncoShield 10mg,Apollo Medical Center 2,54,450,24300
TXN105043,2026-03-05,South,GlycaCure 50mg,Max Super Speciality 1,60,120,7200
TXN109734,2026-03-05,Central,GlycaCure 50mg,Max Super Speciality 3,51,120,6120
TXN106181,2026-03-05,South,GlycaCure 50mg,Fortis Healthcare 5,128,250,32000
TXN105018,2026-03-05,South,OncoShield 10mg,Max Super Speciality 2,13,450,5850
TXN105378,2026-03-05,East,OncoShield 10mg,Apollo Medical Center 3,101,450,45450
TXN106755,2026-03-05,West,GlycaCure 50mg,Apollo Medical Center 4,13,120,1560
TXN101326,2026-03-05,Central,GlycaCure 50mg,Max Super Speciality 1,26,250,6500
TXN100555,2026-03-06,Central,GlycaCure 50mg,Fortis Healthcare 4,108,120,12960
TXN107593,2026-03-06,South,GlycaCure 50mg,Fortis Healthcare 4,53,250,13250
TXN104761,2026-03-06,West,OncoShield 10mg,Apollo Medical Center 2,98,450,44100
TXN108326,2026-03-06,Central,OncoShield 10mg,Max Super Speciality 5,99,450,44550
TXN107240,2026-03-06,Central,OncoShield 10mg,Max Super Speciality 5,15,450,6750
TXN104781,2026-03-06,South,OncoShield 10mg,Apollo Medical Center 3,15,450,6750
TXN105980,2026-03-06,North,OncoShield 10mg,Apollo Medical Center 3,92,450,41400
TXN107646,2026-03-06,Central,GlycaCure 50mg,Fortis Healthcare 5,24,250,6000
TXN106810,2026-03-06,Central,OncoShield 10mg,Apollo Medical Center 1,99,450,44550
TXN102325,2026-03-06,Central,OncoShield 10mg,Fortis Healthcare 3,124,450,55800
TXN104082,2026-03-06,South,OncoShield 10mg,Fortis Healthcare 3,52,450,23400
TXN107033,2026-03-06,South,GlycaCure 50mg,Apollo Medical Center 1,137,250,34250
TXN103348,2026-03-06,West,GlycaCure 50mg,Fortis Healthcare 5,71,120,8520
TXN102958,2026-03-06,North,OncoShield 10mg,Fortis Healthcare 3,56,450,25200
TXN106440,2026-03-06,East,OncoShield 10mg,Fortis Healthcare 1,130,450,58500
TXN106194,2026-03-06,South,OncoShield 10mg,Fortis Healthcare 5,28,450,12600
TXN100441,2026-03-06,North,GlycaCure 50mg,Fortis Healthcare 2,13,250,3250
TXN109968,2026-03-06,West,OncoShield 10mg,Max Super Speciality 4,74,450,33300
TXN108687,2026-03-06,South,GlycaCure 50mg,Fortis Healthcare 4,28,250,7000
TXN105142,2026-03-06,South,GlycaCure 50mg,Max Super Speciality 1,86,250,21500
TXN103051,2026-03-06,Central,GlycaCure 50mg,Apollo Medical Center 4,86,250,21500
TXN108567,2026-03-06,South,GlycaCure 50mg,Apollo Medical Center 5,73,120,8760
TXN102099,2026-03-06,Central,OncoShield 10mg,Max Super Speciality 1,20,450,9000
TXN108310,2026-03-06,West,GlycaCure 50mg,Apollo Medical Center 4,75,120,9000
TXN105535,2026-03-06,West,OncoShield 10mg,Apollo Medical Center 5,142,450,63900
TXN109110,2026-03-06,West,OncoShield 10mg,Max Super Speciality 4,38,450,17100
TXN109887,2026-03-06,Central,GlycaCure 50mg,Max Super Speciality 2,127,250,31750
TXN107197,2026-03-06,West,OncoShield 10mg,Max Super Speciality 1,78,450,35100
TXN104110,2026-03-06,West,GlycaCure 50mg,Apollo Medical Center 5,22,120,2640
TXN108756,2026-03-07,South,OncoShield 10mg,Apollo Medical Center 5,133,450,59850
TXN102819,2026-03-07,North,GlycaCure 50mg,Fortis Healthcare 1,59,250,14750
TXN101753,2026-03-07,West,OncoShield 10mg,Fortis Healthcare 2,93,450,41850
TXN100086,2026-03-07,Central,OncoShield 10mg,Fortis Healthcare 1,37,450,16650
TXN108783,2026-03-07,Central,OncoShield 10mg,Max Super Speciality 1,64,450,28800
TXN103796,2026-03-07,South,OncoShield 10mg,Max Super Speciality 1,111,450,49950
